"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
1,0,"NC","White","$75,000+","Female","18-29","some college","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Female","45-64","postgraduate","October","2013","Kaiser"
NA,0,"IA","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"MO","White","$40,000-$75,000","Female","65+","college graduate","October","2013","Kaiser"
NA,0,"NY","Black","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,NA,"GA","White","$20,000-$40,000","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"MO","White","$75,000+","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"NH","White","$75,000+","Female","65+","some college","October","2013","Kaiser"
NA,0,"TX","Hispanic","less than $20,000","Female","45-64","less than a high school education","October","2013","Kaiser"
0,0,"VA","White","$20,000-$40,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,NA,"IN",NA,NA,"Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"TX","Black","$40,000-$75,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"OH","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
0,0,"AR","Black","$40,000-$75,000","Female","45-64","college graduate","October","2013","Kaiser"
0,1,"SD","White","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"CO","White","$20,000-$40,000","Female","30-44","postgraduate","October","2013","Kaiser"
0,0,"TN","White","$40,000-$75,000","Female","45-64","high school graduate","October","2013","Kaiser"
NA,0,"MN","Black","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
1,0,"NC","Other","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
0,1,"VA","White",NA,"Male","45-64","postgraduate","October","2013","Kaiser"
NA,NA,"AL","Black","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"GA","Other","$75,000+","Female","18-29","some college","October","2013","Kaiser"
1,0,"FL","Hispanic","$40,000-$75,000","Female","18-29","college graduate","October","2013","Kaiser"
NA,0,"OH","White","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"OH","Hispanic","$40,000-$75,000","Male","18-29","college graduate","October","2013","Kaiser"
0,1,"TN","White","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
1,0,"MN","White",NA,"Female","65+","postgraduate","October","2013","Kaiser"
1,0,"VA","Other","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
1,0,"WI","White",NA,"Female","18-29","postgraduate","October","2013","Kaiser"
1,0,"IN","Hispanic","$40,000-$75,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"UT","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
1,0,"MS","Black","$40,000-$75,000","Female","45-64","postgraduate","October","2013","Kaiser"
NA,0,"NY","Hispanic","less than $20,000","Female","18-29","less than a high school education","October","2013","Kaiser"
1,0,"VA","Black",NA,"Male","30-44","college graduate","October","2013","Kaiser"
0,0,"TN","White","$20,000-$40,000","Female","30-44","some college","October","2013","Kaiser"
1,0,"SC","White","$75,000+","Male","18-29","postgraduate","October","2013","Kaiser"
0,1,"VA","White","$40,000-$75,000","Female","45-64","college graduate","October","2013","Kaiser"
0,1,"KS","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"AL","Black","less than $20,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
NA,NA,"CA","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"OK","White","$75,000+","Male","18-29","high school graduate","October","2013","Kaiser"
0,NA,"CA","Hispanic","$20,000-$40,000","Female","30-44","less than a high school education","October","2013","Kaiser"
0,1,"KS","White","$20,000-$40,000","Female","18-29","college graduate","October","2013","Kaiser"
1,NA,"WA","Hispanic","less than $20,000","Male","18-29","less than a high school education","October","2013","Kaiser"
1,0,"CA","Black","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
0,1,"SD","White","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
NA,0,"IL","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,NA,"ID","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"CA","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"CA",NA,"less than $20,000","Female","45-64","college graduate","October","2013","Kaiser"
0,0,"TX","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"GA","Hispanic","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"FL","White","$40,000-$75,000","Female","65+","high school graduate","October","2013","Kaiser"
0,0,"NC","White","$20,000-$40,000","Female","65+","less than a high school education","October","2013","Kaiser"
1,NA,"NY","Hispanic","less than $20,000","Female","45-64","less than a high school education","October","2013","Kaiser"
1,0,"MI","White",NA,"Female","45-64","postgraduate","October","2013","Kaiser"
1,1,"NY","White","$75,000+","Female","18-29","some college","October","2013","Kaiser"
0,0,"NC","White",NA,"Female","65+","some college","October","2013","Kaiser"
1,0,"NJ","White","$20,000-$40,000","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"NJ","White","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
0,NA,"MI",NA,NA,"Female","65+","college graduate","October","2013","Kaiser"
0,0,"VA","White","less than $20,000","Female","65+","less than a high school education","October","2013","Kaiser"
0,1,"AL","White","less than $20,000","Male","65+","college graduate","October","2013","Kaiser"
0,0,"VA","Hispanic","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,1,"VA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,0,"LA","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"PA","White","$40,000-$75,000","Male","65+","high school graduate","October","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
0,0,"FL","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
NA,NA,"FL","White","$75,000+","Male","18-29","some college","October","2013","Kaiser"
1,0,"NC","White","$40,000-$75,000","Male","30-44","college graduate","October","2013","Kaiser"
0,0,"IA","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"TX","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
NA,0,"KY","White","less than $20,000","Female","65+","high school graduate","October","2013","Kaiser"
0,1,"LA","White",NA,"Male","45-64","postgraduate","October","2013","Kaiser"
NA,0,"PA","White",NA,"Male","18-29","some college","October","2013","Kaiser"
0,1,"IA","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"NC","Other","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"MI","Black","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
1,NA,"FL","Black","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"MD","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"GA","Black","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"PA","White","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"NE","White","$40,000-$75,000","Male","18-29","some college","October","2013","Kaiser"
NA,NA,"TX","White","$20,000-$40,000","Male","65+","postgraduate","October","2013","Kaiser"
1,0,"GA","White","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","18-29","college graduate","October","2013","Kaiser"
0,1,"OK","White","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
1,NA,"MD","White","$75,000+","Male","65+","college graduate","October","2013","Kaiser"
NA,0,"OH","Black","$20,000-$40,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,0,"IA","White","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"GA","Black","$40,000-$75,000","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"CT","Black","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
NA,0,"SC","White","less than $20,000","Female","30-44","less than a high school education","October","2013","Kaiser"
0,0,"IN","White","$20,000-$40,000","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"MD","Black","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,1,"VA","White","$40,000-$75,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"NC","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
0,0,"MT","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"IL","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"TX","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,1,"AL","White",NA,"Male","45-64","some college","October","2013","Kaiser"
0,1,"MN","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
NA,0,"IL","White",NA,"Female","45-64","college graduate","October","2013","Kaiser"
NA,NA,"SC","White","$20,000-$40,000","Female","30-44","less than a high school education","October","2013","Kaiser"
0,NA,"UT","White","$20,000-$40,000","Male","30-44","college graduate","October","2013","Kaiser"
0,0,"AZ","White","$75,000+","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"CO","Hispanic","$40,000-$75,000","Male","18-29","less than a high school education","October","2013","Kaiser"
NA,0,"WI","White","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
NA,0,"NH","Other","$40,000-$75,000","Male","30-44","postgraduate","October","2013","Kaiser"
0,1,"TX","White","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,0,"TX","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"IL","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
0,1,"FL","Hispanic","$75,000+","Male","45-64","some college","October","2013","Kaiser"
NA,0,"OK","White","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"AL","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,1,"TX","White","less than $20,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"AR","Hispanic","less than $20,000","Male","30-44","less than a high school education","October","2013","Kaiser"
0,0,"IA","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"IL","White",NA,"Female","30-44","college graduate","October","2013","Kaiser"
1,0,"IL","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,1,"NE","White","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
NA,0,"SD","White","$75,000+","Male","18-29","college graduate","October","2013","Kaiser"
0,NA,"TX","White","$20,000-$40,000","Female","18-29","postgraduate","October","2013","Kaiser"
1,1,"TX","White","$40,000-$75,000","Male","30-44","postgraduate","October","2013","Kaiser"
0,1,"MO","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"TX","Other","$20,000-$40,000","Male","30-44","postgraduate","October","2013","Kaiser"
0,0,"MN","White","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,1,"WA","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"MT","White","$40,000-$75,000","Male","30-44","postgraduate","October","2013","Kaiser"
0,NA,"AZ","White","$40,000-$75,000","Female","30-44","high school graduate","October","2013","Kaiser"
1,NA,"AZ","White","$75,000+","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"MI","White","$40,000-$75,000","Female","65+","some college","October","2013","Kaiser"
1,0,"NC","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,NA,"FL","Black","less than $20,000","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"FL","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
0,0,"CA","White",NA,"Female","30-44","postgraduate","October","2013","Kaiser"
0,0,"VA","Hispanic","less than $20,000","Female","30-44","some college","October","2013","Kaiser"
0,1,"NC","White",NA,"Female","45-64","college graduate","October","2013","Kaiser"
0,0,"MI","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
NA,1,"NC","White","$40,000-$75,000","Female","30-44","high school graduate","October","2013","Kaiser"
1,0,"KY","Black","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
1,0,"FL","Black","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
NA,1,"VA","Black","$75,000+","Male","18-29","postgraduate","October","2013","Kaiser"
0,0,"IN","Other","$40,000-$75,000","Male","65+","less than a high school education","October","2013","Kaiser"
1,0,"MI","White","$20,000-$40,000","Female","45-64","college graduate","October","2013","Kaiser"
NA,0,"GA","Hispanic","less than $20,000","Female","18-29","less than a high school education","October","2013","Kaiser"
0,0,"CT","White","$75,000+","Female","65+","college graduate","October","2013","Kaiser"
0,0,"TX","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
NA,0,"OK","White",NA,"Male","65+","high school graduate","October","2013","Kaiser"
0,0,"NV","Other","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"FL","White","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"VA","Other",NA,"Male","30-44","some college","October","2013","Kaiser"
0,0,"OH","White","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,1,"MD","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
NA,0,"FL","Hispanic",NA,"Male","65+","less than a high school education","October","2013","Kaiser"
0,0,"VA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,0,"WV","White","$20,000-$40,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"WI","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
NA,0,"IN","White","$40,000-$75,000","Female","65+","college graduate","October","2013","Kaiser"
0,0,"UT","White","less than $20,000","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"NY","White","$75,000+","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"NJ","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
0,0,"FL","Hispanic","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,NA,"GA","Black",NA,"Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
0,0,"NC","White","$40,000-$75,000","Female","18-29","some college","October","2013","Kaiser"
1,0,"WI","White","$40,000-$75,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,0,"SC","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,0,"TX","White","$20,000-$40,000","Male","30-44","some college","October","2013","Kaiser"
0,0,"PA","White","$75,000+","Female","18-29","some college","October","2013","Kaiser"
NA,0,"TX","White",NA,"Female","45-64","some college","October","2013","Kaiser"
1,0,"NY","Hispanic","$20,000-$40,000","Female","30-44","less than a high school education","October","2013","Kaiser"
1,0,"NY","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
1,0,"CT","White","$40,000-$75,000","Female","65+","some college","October","2013","Kaiser"
1,0,"NY","White","$75,000+","Male","18-29","postgraduate","October","2013","Kaiser"
0,1,"MO","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
1,0,"WI","White","$40,000-$75,000","Male","30-44","college graduate","October","2013","Kaiser"
NA,0,"NM","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"LA","Black","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"CA","Hispanic",NA,"Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"SD","White","$40,000-$75,000","Female","30-44","postgraduate","October","2013","Kaiser"
0,1,"ND","Other","$40,000-$75,000","Female","45-64","high school graduate","October","2013","Kaiser"
